[0.035820894, 0.083582088, 0.041791044, 0.13134329, 0.25074628, 0.23283581, 0.065671645, 0.11044776, 0.047761194, 0.048701297, 0.074675322, 0.071428575, 0.061688311, 0.21103896, 0.17207792, 0.11363637, 0.13961039, 0.10714286, 0.039039038, 0.042042043, 0.033033032, 0.1981982, 0.3003003, 0.22822823, 0.045045044, 0.057057057, 0.057057057, 0.03125, 0.075000003, 0.025, 0.103125, 0.25624999, 0.190625, 0.1125, 0.11875, 0.087499999]
[0.073170729, 0.15679443, 0.048780486, 0.05574913, 0.14634146, 0.12891985, 0.076655053, 0.17421603, 0.13937283, 0.06185567, 0.13745704, 0.065292098, 0.041237112, 0.10309278, 0.14776632, 0.13402061, 0.18900344, 0.12027492, 0.03642384, 0.096026488, 0.029801324, 0.10596026, 0.24503312, 0.17218544, 0.082781456, 0.099337749, 0.13245033, 0.040540539, 0.10135135, 0.037162162, 0.12162162, 0.17905405, 0.19932432, 0.081081077, 0.11824324, 0.12162162]
[0.034920637, 0.063492067, 0.047619049, 0.11428571, 0.34603176, 0.20634921, 0.057142857, 0.063492067, 0.06666667, 0.044728436, 0.083067089, 0.03514377, 0.13099042, 0.28115016, 0.21086262, 0.092651755, 0.06709265, 0.054313101, 0.046296295, 0.08024691, 0.043209877, 0.14814815, 0.25308642, 0.24691358, 0.083333336, 0.049382716, 0.049382716, 0.024539877, 0.067484662, 0.036809817, 0.1196319, 0.36809817, 0.19631901, 0.064417176, 0.070552148, 0.052147239]
[0.026239067, 0.058309037, 0.0087463558, 0.078717202, 0.23323615, 0.27113703, 0.075801753, 0.093294464, 0.15451895, 0.0089020776, 0.044510387, 0.002967359, 0.053412464, 0.16023739, 0.35014838, 0.10979228, 0.086053416, 0.18397626, 0.017910447, 0.05074627, 0.017910447, 0.05671642, 0.1880597, 0.34626865, 0.068656713, 0.080597013, 0.17313433, 0, 0.039274924, 0.0060422961, 0.075528704, 0.15709969, 0.38066465, 0.093655586, 0.072507553, 0.17522658]
[0.01734104, 0.080924854, 0.020231213, 0.11849711, 0.35260117, 0.23988439, 0.054913294, 0.092485547, 0.023121387, 0.0082644625, 0.077134989, 0.035812672, 0.096418731, 0.28374657, 0.29201102, 0.1046832, 0.055096418, 0.046831954, 0.013888889, 0.063888893, 0.0083333338, 0.10833333, 0.27500001, 0.34166667, 0.052777778, 0.086111113, 0.050000001, 0.01734104, 0.063583814, 0.03468208, 0.092485547, 0.29190752, 0.30057803, 0.072254337, 0.063583814, 0.063583814]
[0.02631579, 0.17434211, 0.049342107, 0.065789476, 0.125, 0.14144737, 0.078947365, 0.20723684, 0.13157895, 0.044164039, 0.11041009, 0.053627759, 0.11356467, 0.18927445, 0.13249211, 0.059936907, 0.16719243, 0.12933753, 0.035598706, 0.14239483, 0.045307443, 0.064724922, 0.197411, 0.17799352, 0.064724922, 0.16181229, 0.11003236, 0.034267914, 0.14330219, 0.024922118, 0.068535827, 0.18691589, 0.21806854, 0.10280374, 0.14018692, 0.080996886]
[0.086092718, 0.13245033, 0.029801324, 0.11589404, 0.18211921, 0.14900662, 0.099337749, 0.12582782, 0.079470202, 0.092150174, 0.16382253, 0.020477816, 0.061433446, 0.12286689, 0.13993174, 0.068259388, 0.20136519, 0.12969284, 0.042483661, 0.12745099, 0.026143791, 0.075163402, 0.22875817, 0.19934641, 0.11437909, 0.14052288, 0.045751635, 0.030716723, 0.085324235, 0.020477816, 0.064846419, 0.16040955, 0.23208191, 0.092150174, 0.15699659, 0.15699659]
[0.049342107, 0.078947365, 0.032894738, 0.11842106, 0.33881578, 0.16118421, 0.052631579, 0.10197368, 0.065789476, 0.031446543, 0.10062893, 0.03773585, 0.1163522, 0.22955975, 0.21069182, 0.10377359, 0.088050313, 0.08176101, 0.023255814, 0.079734221, 0.039867111, 0.086378738, 0.32225913, 0.19269103, 0.076411963, 0.10631229, 0.073089704, 0.029126214, 0.097087376, 0.025889968, 0.097087376, 0.31391585, 0.22330096, 0.025889968, 0.1262136, 0.061488673]
[0.029032258, 0.070967741, 0.029032258, 0.1032258, 0.43870968, 0.14516129, 0.019354839, 0.11290322, 0.051612902, 0.039999999, 0.07692308, 0.036923077, 0.098461539, 0.27692309, 0.19692308, 0.10153846, 0.10769231, 0.064615384, 0.026755853, 0.086956523, 0.043478262, 0.12709031, 0.33110368, 0.15050167, 0.056856189, 0.11036789, 0.066889629, 0.037383176, 0.105919, 0.049844235, 0.11838006, 0.27725857, 0.12772585, 0.077881619, 0.1246106, 0.080996886]
[0.040880505, 0.069182388, 0.031446543, 0.14150943, 0.33018869, 0.15408805, 0.062893085, 0.094339624, 0.075471699, 0.010380623, 0.024221454, 0.048442908, 0.089965396, 0.26297578, 0.16262975, 0.089965396, 0.20761245, 0.10380623, 0.0069930069, 0.045454547, 0.027972028, 0.12237762, 0.25524476, 0.17832167, 0.083916083, 0.17482518, 0.10489511, 0.028391168, 0.059936907, 0.037854891, 0.17350158, 0.3154574, 0.13249211, 0.063091479, 0.11041009, 0.078864351]
[0.026239067, 0.049562681, 0.029154519, 0.16909622, 0.27113703, 0.17784257, 0.078717202, 0.10787172, 0.090379007, 0.015015015, 0.060060062, 0.024024025, 0.12012012, 0.34834835, 0.18018018, 0.075075075, 0.14114115, 0.036036037, 0.030303031, 0.081818178, 0.015151516, 0.13333334, 0.31818181, 0.15454546, 0.06666667, 0.12424242, 0.075757578, 0.011331445, 0.070821531, 0.019830028, 0.11048159, 0.37960339, 0.20963173, 0.053824361, 0.101983, 0.042492919]
[0.015673982, 0.10344828, 0.043887146, 0.097178683, 0.26645768, 0.20376176, 0.068965517, 0.12852664, 0.072100312, 0.061594203, 0.061594203, 0.018115941, 0.12318841, 0.20652173, 0.16304348, 0.072463766, 0.1884058, 0.10507246, 0.02020202, 0.077441074, 0.037037037, 0.12794612, 0.21212122, 0.2053872, 0.090909094, 0.15488215, 0.074074075, 0.028169014, 0.077464789, 0.052816901, 0.12323944, 0.22183098, 0.14436619, 0.077464789, 0.16197184, 0.11267605]
[0.027692307, 0.092307694, 0.015384615, 0.10461538, 0.30769232, 0.15076923, 0.061538462, 0.16307692, 0.07692308, 0.01577287, 0.091482647, 0.034700315, 0.075709783, 0.22397476, 0.16088328, 0.12933753, 0.1577287, 0.11041009, 0.019672131, 0.091803275, 0.022950819, 0.075409837, 0.16721311, 0.24590164, 0.1147541, 0.1704918, 0.091803275, 0.044303797, 0.094936706, 0.034810126, 0.11708861, 0.25316456, 0.15822785, 0.0664557, 0.15506329, 0.075949363]
[0.048076924, 0.067307696, 0.03846154, 0.096153848, 0.30128205, 0.13461539, 0.067307696, 0.1474359, 0.099358976, 0.037037037, 0.084175088, 0.033670034, 0.1010101, 0.2962963, 0.11111111, 0.057239056, 0.16835018, 0.11111111, 0.040816326, 0.10544217, 0.034013607, 0.1122449, 0.21088435, 0.1632653, 0.068027213, 0.16666667, 0.098639458, 0.031347964, 0.11598746, 0.031347964, 0.12225705, 0.29153606, 0.13793103, 0.047021944, 0.14733543, 0.075235106]
