[0.032894738, 0.082236841, 0.019736841, 0.11842106, 0.36513159, 0.15131579, 0.03618421, 0.13815789, 0.055921052, 0.03960396, 0.072607264, 0.026402641, 0.12541254, 0.25412542, 0.15841584, 0.07920792, 0.15841584, 0.085808583, 0.030508475, 0.10847457, 0.044067796, 0.11525424, 0.27118644, 0.13898306, 0.071186438, 0.1559322, 0.064406782, 0.052287582, 0.065359481, 0.039215688, 0.12745099, 0.28431374, 0.15686275, 0.049019609, 0.15359478, 0.071895428]
[0.017191976, 0.074498564, 0.022922637, 0.10028654, 0.28939828, 0.2034384, 0.080229223, 0.13180515, 0.080229223, 0.019607844, 0.047619049, 0.019607844, 0.15126051, 0.33333334, 0.20728292, 0.072829135, 0.1092437, 0.039215688, 0.016901409, 0.053521127, 0.0084507046, 0.12112676, 0.32957748, 0.2028169, 0.078873239, 0.10140845, 0.087323941, 0.014367816, 0.086206898, 0.011494253, 0.10057471, 0.32183909, 0.19827586, 0.071839079, 0.12068965, 0.074712642]
[0.03809524, 0.053968254, 0.028571429, 0.11111111, 0.26984128, 0.16190477, 0.076190479, 0.13015874, 0.13015874, 0.029411765, 0.052287582, 0.049019609, 0.10130719, 0.21895425, 0.17973857, 0.094771244, 0.16993465, 0.10457516, 0.025806451, 0.087096773, 0.038709678, 0.1032258, 0.18709677, 0.17419355, 0.1032258, 0.16774194, 0.11290322, 0.03257329, 0.055374593, 0.03257329, 0.1009772, 0.28338763, 0.16286644, 0.087947883, 0.14006515, 0.10423452]
[0.01764706, 0.082352944, 0.035294119, 0.15588236, 0.34411764, 0.14705883, 0.070588239, 0.1, 0.047058824, 0.023972603, 0.09931507, 0.044520549, 0.13013698, 0.20547946, 0.1130137, 0.06849315, 0.18835616, 0.12671232, 0.019417476, 0.10032362, 0.019417476, 0.1197411, 0.29449838, 0.14563107, 0.048543688, 0.16181229, 0.090614885, 0.021875, 0.0625, 0.018750001, 0.13437501, 0.40312499, 0.140625, 0.034375001, 0.128125, 0.056249999]
[0.031847134, 0.079617836, 0.054140128, 0.098726116, 0.20063694, 0.1687898, 0.10191083, 0.15923567, 0.10509554, 0.04225352, 0.10211267, 0.035211269, 0.098591551, 0.17957747, 0.14084508, 0.070422538, 0.18661971, 0.14436619, 0.029126214, 0.097087376, 0.051779937, 0.080906145, 0.21682848, 0.18122977, 0.090614885, 0.13592233, 0.11650486, 0.041198503, 0.11985019, 0.041198503, 0.082397006, 0.11235955, 0.14606741, 0.078651689, 0.22097379, 0.15730338]
[0.0069204154, 0.038062282, 0.034602076, 0.096885815, 0.27681661, 0.15570934, 0.11072665, 0.17301038, 0.10726643, 0.01119403, 0.026119404, 0.026119404, 0.082089551, 0.27985075, 0.19029851, 0.070895523, 0.18283582, 0.13059701, 0.010452962, 0.031358887, 0.024390243, 0.094076656, 0.25087109, 0.18118466, 0.10452962, 0.13937283, 0.16376306, 0.010869565, 0.025362318, 0.025362318, 0.11956522, 0.26086956, 0.17753623, 0.072463766, 0.1884058, 0.11956522]
[0.014285714, 0.074285716, 0.0085714282, 0.10857143, 0.43714285, 0.22857143, 0.02, 0.09142857, 0.017142856, 0.0061538462, 0.055384614, 0.033846155, 0.07692308, 0.44615385, 0.23999999, 0.024615385, 0.079999998, 0.036923077, 0.014492754, 0.075362317, 0.014492754, 0.15652174, 0.34202898, 0.23478261, 0.031884059, 0.09565217, 0.034782607, 0.0030487804, 0.039634146, 0.027439024, 0.11585366, 0.45731708, 0.22256097, 0.039634146, 0.070121951, 0.024390243]
[0.023391813, 0.040935673, 0.032163743, 0.10818713, 0.47076023, 0.1871345, 0.038011696, 0.058479533, 0.040935673, 0.020408163, 0.058309037, 0.0087463558, 0.12827988, 0.39650145, 0.13119534, 0.06122449, 0.13994169, 0.055393588, 0.026392963, 0.055718474, 0.026392963, 0.099706747, 0.36070383, 0.18181819, 0.087976538, 0.1085044, 0.052785926, 0.014450867, 0.0433526, 0.02601156, 0.1300578, 0.47976878, 0.17919075, 0.02601156, 0.066473991, 0.03468208]
[0.022922637, 0.097421207, 0.022922637, 0.065902576, 0.42406878, 0.19770774, 0.054441262, 0.057306591, 0.057306591, 0.017699115, 0.076696165, 0.0088495575, 0.10029498, 0.24778761, 0.25368732, 0.088495575, 0.088495575, 0.1179941, 0.024169184, 0.10574018, 0.024169184, 0.084592149, 0.23867069, 0.19033232, 0.078549847, 0.10876133, 0.14501511, 0.027777778, 0.067901231, 0.037037037, 0.083333336, 0.36419752, 0.21913581, 0.089506172, 0.058641974, 0.052469134]
[0.041800644, 0.10610932, 0.03215434, 0.051446944, 0.22508039, 0.14790997, 0.080385849, 0.20578778, 0.10932476, 0.029940119, 0.20059881, 0.047904193, 0.065868266, 0.23652695, 0.12275449, 0.041916169, 0.19760479, 0.056886226, 0.03691275, 0.10402685, 0.046979867, 0.10402685, 0.12416107, 0.15100671, 0.067114092, 0.15100671, 0.2147651, 0.036363635, 0.16363636, 0.060606062, 0.12424242, 0.18787879, 0.13636364, 0.06666667, 0.15454546, 0.06969697]
